Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,25/07/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.750073468,9.92718276,7.343341515,3.595982831,6.699312556,7.705567734,8.339575284,9.475740936,9.472336538,11.92326602,13.0036481,10.8429125,-2.226965766,-12.83280312,-2.446157683,4.458446915,8.378223797,3.106379396,2.866362594,4.739182606,3.308434398,4.232116165,4.805259633,3.285293261,-1.514811398,4.945293071,2.036341427
"Macao SAR, China",MAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,6.072825003,4.404685437,-3.157024287,2.494650313,9.777715268,3.601966719,1.021231093,4.005173829,0.180278869,10.26251635,2.881174371,2.089814971,1.24907559,-2.304984444,-2.072983938,-6.183123139,-3.905837927,4.185068958,1.195500414,6.357249981,8.53462866,23.17008146,5.180121821,10.39805507,11.48480408,0.712581777,-1.333531908,21.91755215,18.69732154,7.037215884,8.772877997,-3.798214397,-22.92685231,-2.493560935,7.930232369,4.43968499,-4.371936736,-55.09057267,17.47372615,-27.66335638
St. Martin (French part),MAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,7.10823372,6.980939033,5.518711857,1.967050346,2.880556722,-0.121674765,1.012598436,3.035327392,5.002036194,8.146276684,3.373888543,-0.418206703,2.066383041,0.90405771,-4.348345028,6.109130262,-1.199368873,3.824549052,3.540381148,6.91758453,-2.285517697,9.784897622,1.014205427,1.621400788,5.414277714,-3.697190388,-2.311258699,8.912122083,-6.836057668,10.67427546,-3.022729178,5.6810107,-0.333058607,0.532211791,5.890498676,1.779044944,4.641707807,3.465248713,1.905806981,6.141105843,2.173987144,4.543748365,2.885411146,2.434653381,3.809622432,1.592344639,3.107202493,17.46920437,3.022429876,-0.722002651,3.792277024,1.899445896,1.802657182,-8.172741448,6.790377381,
Monaco,MCO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,3.774279429,3.475225995,5.64960842,3.812908186,-1.989138395,2.903792304,2.195781876,2.736003213,2.450016527,0.776612675,0.152995039,1.358768159,-0.294836514,-0.023086918,0.296422117,1.173949108,1.341610614,3.538646518,3.207838778,1.793986433,0.23844472,0.609533512,-1.648504886,1.466660492,1.374351355,0.355247278,1.44091883,2.728814454,2.710598874,3.682980562,2.253877057,1.207423717,1.306503439,2.72478491,2.196588477,6.23361843,15.10490698,0.543615916,-12.77554961,-0.291094423,4.582294912,-1.185598308,7.332355929,5.155828022,3.009249664,2.583664226,-3.430626846,5.999192023,6.891232044,-12.70112125,22.33551132,
Moldova,MDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.68841788,2.023687295,-6.50442971,-3.21641332,2.31558557,6.337532708,8.049932233,6.900611364,7.66608701,7.761886234,5.091668029,3.238946849,8.005391954,-5.881237741,7.206974588,5.879385149,-0.576700822,9.073075562,5.063665822,0.429158858,5.870175764,5.990411998,5.920367182,5.22280985,-7.263269768,14.79828508,-5.123709824
Madagascar,MDG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.5563105,-0.34887283,-3.478943274,1.270732045,-3.042858424,-0.61766629,2.707309717,3.915536115,0.830102147,2.272999098,0.879971235,-4.221845539,-5.532062247,-1.034496004,-1.743635532,-5.924180499,-0.633108181,-5.496034004,6.677792801,-1.934038558,-12.33875992,-4.631183118,-1.887653274,-1.033305583,-1.62094635,-0.838868817,-1.631522215,0.488606528,1.09838952,0.125774233,-9.079976664,-1.849586017,-1.011340269,-3.137085707,-1.495978374,-1.0445042,0.455819395,0.700741708,1.504842321,1.329252744,2.851923162,-14.96403254,6.611220261,2.220747562,1.737859561,2.358459367,2.66174838,3.650496506,-6.722844842,-2.223525814,-1.226482205,0.238846839,-0.396484586,0.659691222,0.497287784,1.338346028,1.281905438,0.592066851,1.807532126,-9.414529773,3.214662664,1.356343073
Maldives,MDV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.555867002,6.303230399,5.627436197,4.528299359,2.229899344,-5.554023717,5.448063627,11.85871883,4.310949016,-14.51070152,23.15004886,4.160687191,5.664364977,-10.45927452,3.545595947,4.83660046,-0.947751727,3.750175003,3.20629856,-1.566407737,1.967739642,3.082105514,4.30030192,3.966321169,-34.77655892,39.83716018,11.79993645
Middle East & North Africa,MEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,12.72482061,1.2627184,-6.833478109,2.130700408,-1.033033838,-1.843079426,-6.872055397,-5.975714536,-3.610144971,-4.082372156,-1.938400132,-3.588075294,0.664595729,-0.222420706,9.203868409,1.330380554,1.946691995,-0.100382027,0.324415144,0.572134225,2.86489886,1.50723798,2.421458913,-0.093087015,4.566996381,-0.53829253,-0.394600414,3.128976156,5.723851185,2.80696804,3.452896919,2.742871153,2.1223159,-1.697437795,2.72593204,1.745907384,2.29357723,0.147032723,0.737929368,0.683475205,2.471363033,-0.023011934,0.308208016,-0.514225674,-5.128152412,3.084135128,4.2305829
Mexico,MEX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.715150814,1.298646228,4.594991723,8.245786588,3.581338994,2.632209062,2.431623403,5.912633025,0.140651623,3.167141922,0.546748746,4.902185723,4.570756505,2.586246572,2.598733437,1.376319438,0.385088789,5.793969245,6.623838778,5.974025102,7.070966431,-2.021411383,-6.251733299,1.502100357,-0.00239361,-5.416716713,0.321029086,-0.439179436,1.921551648,3.294453425,2.001611997,1.508914767,1.100049103,2.961455844,-8.015167908,4.888150731,5.016207262,3.405938323,1.081584708,3.292692409,-1.928316581,-1.54819791,-0.051364985,2.404486778,0.855708709,3.0830097,0.953870185,-0.130355618,-6.449903052,3.732851948,2.193587578,2.204898981,0.02784915,1.580820663,2.094717824,1.474053227,1.015816185,1.227050123,-1.053918176,-8.654637261,4.136372212,2.41655401
Marshall Islands,MHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,0.737324634,10.9936394,-0.190178676,-9.926447937,19.73313738,5.222564213,3.927718267,-4.534571755,0.314873411,-2.052067052,4.994248071,3.994149347,3.974307147,6.373487641,-11.75792633,-7.910855441,-2.323034692,-2.484088362,0.625101334,6.455031746,3.583448966,-1.610459574,1.435444954,1.956560807,0.440950855,3.717279568,-7.265450176,4.104699456,5.770950386,0.530261694,0.159450105,5.397853075,0.709840089,4.19631619,4.297942638,5.913115346,6.908242472,13.96406274,1.131667361,4.392309105,2.674465984
Middle income,MIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.229112201,1.294960847,2.290408488,5.438207131,3.517139565,2.369406803,0.805457117,3.325652946,5.691735892,5.929492736,3.98212546,3.842916695,4.722935696,3.568449074,2.176758749,4.020500718,2.571046929,1.734604759,2.566792203,2.756980186,0.115171765,0.811410035,-0.264001636,2.850876312,2.454562277,1.922740287,2.77198837,2.097670055,1.07334948,0.172505498,-0.311568907,-0.081857307,1.833035819,1.723100884,2.207983616,3.850077415,3.614333404,1.082356234,2.348624298,4.401645874,2.329735742,3.393911875,4.685995137,6.339858925,5.963327407,6.939697983,7.635998947,4.660681526,1.986103026,6.672877466,5.098548983,4.260787045,4.126830602,3.655304803,3.246427829,3.40684354,4.024075116,3.792622986,2.953534186,-2.105794911,6.294558347,2.810724196
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.825798766,-5.701098666,-6.490163125,-1.042831546,-1.189790155,0.664419906,1.305718212,2.830100812,3.841473894,4.074050806,-3.473683221,2.233456599,1.888916172,4.376888549,4.502440294,4.963207732,6.299935135,5.29995031,-0.541943605,3.140817721,2.164144173,-0.577169123,2.776257712,3.456748396,3.717656603,2.735853223,0.983736425,2.795615119,3.886552146,-5.922295863,5.88607665,2.514650297
Mali,MLI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,2.228154104,-1.224109755,4.553193455,1.021057155,4.18844177,-3.105337232,-3.237887267,9.655045984,11.61464652,4.390638806,-3.380476415,8.17584296,-6.330816022,-0.65108279,-9.345890197,-0.349114892,-2.35022503,17.97200283,0.882171986,-1.785861395,5.605868651,2.317466457,-4.365187975,9.553611296,-5.15835942,1.045693973,1.586244117,-1.208023777,4.828302813,2.527942829,4.926313009,2.829985286,-2.92505023,11.94275813,-0.075353262,5.675366396,-1.703987426,3.070878165,1.258937886,0.13197525,1.387504193,1.449217496,1.946519231,-0.072193463,-3.688613712,-0.648802878,3.74263871,2.882860607,2.528448295,1.972295116,1.473176725,1.531457069,-4.29096596,-0.15090208,0.527298959
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,2.437070257,5.925811178,4.232295007,10.11073417,18.68525676,16.42315246,11.74708387,10.01006096,9.376492786,5.933049982,2.554855453,0.113836738,-2.003414924,0.921302662,0.798852023,2.163795699,3.396064603,7.527756972,7.13131154,5.256597735,3.431026401,3.616450528,3.442436246,4.667594452,5.603712102,3.098243734,4.463409646,4.44456735,4.100967967,18.91200978,-1.914298305,1.803260637,3.392284021,-0.530713433,2.726392247,2.137687894,4.410574428,3.152237503,-1.875667725,5.0264286,0.041352277,3.186613201,4.002510924,5.505264991,7.023411341,1.041988501,7.928679799,2.497823572,2.88354821,-10.61108026,11.11506171,5.854597716
Myanmar,MMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,0.045846787,6.415350776,0.835563195,-0.16178718,0.183705571,-7.552305361,0.408270494,4.946575188,1.76484311,2.181766625,0.961897664,-1.404829097,0.157390536,2.687628663,3.107266859,3.954197065,4.16031152,3.787320073,4.553142797,5.093565694,4.039087215,2.960787841,2.538541206,1.835769269,-0.986606053,-4.208459202,-9.113691503,-5.786949712,1.677177746,-0.384199918,3.076300251,6.347096846,5.395604026,5.845725023,5.352353716,4.711716867,4.46907818,7.212540754,11.19202319,11.30310109,10.58456914,11.91709096,12.70059385,12.64834243,12.44966701,11.67059468,10.42728342,9.76483125,9.233248702,6.648716424,5.587392704,6.982301631,7.301181176,2.451780521,9.638069185,4.949194197,5.641937103,5.99733705,2.434131087,-18.48495937,2.277920312
Middle East & North Africa (excluding high income),MNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,3.824477962,5.698195441,7.572253646,8.707659433,5.934240936,5.169002734,10.54865575,2.903553472,3.526341046,-0.037612036,11.95829042,-2.610605835,-6.392436936,-5.243157472,-8.711809012,-3.26861599,9.212850993,2.119670077,-3.225279034,0.251048524,-4.930638705,-1.243565667,-2.566640406,-0.798594257,7.824878783,-3.471190191,2.67252813,-0.121008024,0.010075329,0.814438032,4.409957947,1.818109178,4.644325882,2.561336093,3.996315005,0.766530206,1.287125136,0.494417917,5.696516344,2.503403198,3.177971588,4.096678536,1.772003368,0.668512204,3.20533887,-2.837579045,1.799859758,-1.507982084,-0.283986006,-1.225599944,3.450585469,1.398900985,-0.04678993,-0.692822223,-4.797814973,2.793000941,2.336300033
Montenegro,MNE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.220750291,-9.151670806,3.27911916,0.693867402,1.496373122,2.074413797,4.241154432,4.026604843,8.43155401,6.662736076,7.032626846,-5.996977486,2.54625316,3.120074956,-2.80561175,3.447965787,1.68499388,3.332384578,2.925458009,4.704687527,5.102544398,4.096236943,-15.20847458,13.42592848,6.619287151
Mongolia,MNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,5.753303163,3.284894302,3.336719131,3.064631947,6.589527586,0.818318818,2.458746045,1.866830674,-5.003385605,-10.29732799,-10.7340495,-4.611123009,0.749860965,5.060652354,1.077038453,2.817601906,2.335517039,2.079768105,0.217912168,2.052426386,3.808667738,6.076081854,9.688471017,6.360770206,7.631553616,9.21557951,7.732594997,-2.483936688,4.955878,15.52034785,10.37252931,9.576792346,5.741883999,0.241383711,-0.681209926,3.368742244,5.430572573,3.366368425,-6.351240603,0.014148861,3.285297774
Northern Mariana Islands,MNP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.757283316,0.595458059,-9.069360845,-2.69153419,-2.229133624,-6.598961174,-13.27390018,6.961870699,-4.620922764,1.120796497,3.110271267,4.750104326,4.069818527,30.17490099,24.15164944,-18.58678216,-10.52748296,-29.29654692,,
Mozambique,MOZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.957484911,-8.947978912,-17.51237886,-8.478129721,-1.021920451,-4.038583962,14.21344879,8.266977308,5.435362883,-0.638780469,2.931452386,-7.862044846,7.567182965,1.485507827,-2.212029769,7.850285937,8.32231747,7.323339575,9.026852228,-1.271759848,9.305045325,6.51869322,4.138949225,5.13467855,3.919474659,6.917796318,4.973131002,4.541872002,3.517267108,3.561834648,4.312923205,4.073266781,3.726877285,4.152585895,3.524583654,0.625697475,0.571469933,0.439918718,-0.596713503,-4.027268749,-0.539800271,1.329239683
Mauritania,MRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,-2.033334663,-4.710569718,24.07731446,12.79581792,-2.698890491,0.506068722,6.920882776,-1.767912259,8.656284708,-1.165913175,-3.65040598,-7.382010282,8.880816406,-7.908301522,5.377111816,-4.700421694,-3.335857755,1.802245541,0.408718262,0.450624939,-5.189991717,0.710190217,-6.042269718,0.010960833,2.671301229,-1.021771037,-1.202029895,2.141156621,-4.267974068,-1.18111904,-1.979015982,1.636115451,-6.33198465,6.814029398,3.706864418,-6.186917742,0.109209647,0.899578376,-6.570241932,-3.199567182,-0.769955527,4.642977928,2.484641991,6.195377661,15.68831613,-4.216302129,-2.791810344,-2.59179346,-0.286151376,1.075369447,1.256022431,1.177738198,1.555742268,2.62469076,-1.379893038,3.508415569,2.056475342,2.579174767,-3.465477977,-0.137867842,2.508660488
Mauritius,MUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,4.827831441,2.482728188,1.730491667,-11.56492513,4.324779863,4.215300289,-0.535170122,3.609222391,6.083876294,8.906236903,8.079466409,6.058719164,3.668090832,6.425944037,3.3141664,5.120444415,3.843628001,2.688328517,3.394776363,4.513432614,4.37241714,4.962519426,1.314748667,7.144715947,2.534262853,0.911910217,5.161670448,3.677809302,1.176699087,4.377586821,5.246496965,5.006539055,3.041100463,4.129198848,3.911001241,3.209499479,3.110405554,3.639190074,3.553356966,3.791130707,3.844308006,3.950035487,2.858125324,-14.59935427,3.373251289,9.018824507
Malawi,MWI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.110953676,-1.74190696,-3.783674996,0.172427055,10.87309113,10.50163996,4.659349696,-4.321152014,3.314850606,-1.959939135,13.34307021,3.535208761,-0.366501965,4.296060455,3.138510613,1.961438118,1.674491859,6.021321959,0.581081511,-3.409815017,-8.958329144,-1.492163421,-0.307153494,1.330729305,0.6477109,-3.806912025,-3.105360788,-2.229640329,-3.295834757,1.650918096,5.501818056,-9.933190364,8.175278671,-9.128934534,16.94793166,5.258805037,1.796577736,1.76769845,0.774662869,-0.734438443,-7.201513387,-0.765413093,3.051911234,2.673770866,0.481251643,1.805541112,6.537022522,4.586639769,5.225686822,3.828046255,1.969743395,-0.945888195,2.492866286,2.720274217,0.002403032,-0.248244189,1.234158599,1.625495537,2.656769068,-1.85159978,0.102866904,-1.626565784
Malaysia,MYS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.386326188,3.232407175,4.146771074,2.29958023,4.663260663,4.939856471,1.235855527,5.34792624,2.382721885,3.468901392,7.46903424,6.866183755,9.06527808,5.714441442,-1.652249178,8.827027404,5.029514326,3.890866031,6.536864305,4.672016536,4.191508798,3.230576574,3.48804784,4.873810594,-3.78772037,-1.691488151,2.07967365,6.667700064,5.884423264,5.916252819,6.502994437,5.892190524,6.87576359,6.209063739,6.839216203,7.066876263,4.493721103,-9.743816697,3.489407143,6.123798091,-2.032856646,2.772073577,3.23580564,4.28032987,2.933685374,3.25134638,4.0106155,2.665386035,-3.443342806,5.552518522,3.611173397,3.780489334,3.044894403,4.373135962,3.527534436,2.933762254,4.325630335,3.472766705,3.124896133,-6.661116651,1.94412111,7.527444742
North America,NAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.588061041,4.449210068,2.866833009,4.295485499,5.023053808,5.212055661,1.32851536,3.697469519,2.060706444,-1.456483302,1.833324056,4.127468785,4.613260391,-1.489663177,-1.227106163,4.356706179,3.561515187,4.427129954,2.044730792,-1.236306521,1.511348106,-2.879552956,3.452502085,6.188009366,3.292166435,2.394768608,2.547002801,3.21527687,2.496865415,0.560826007,-1.586480796,1.907597268,1.421086747,2.809033991,1.486017854,2.415693156,3.206059186,3.259801568,3.65973726,3.030105656,0.017899158,0.842418817,1.83420346,2.834663275,2.509083788,1.781704725,1.048358991,-0.766458467,-3.501998768,1.859487095,0.912049384,1.453445874,1.139723654,1.55680334,1.788431412,0.839605415,1.601887201,2.298652597,1.695218648,-3.892009398,5.661635531,1.625732622
Namibia,NAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-0.194320724,-2.193563939,-4.443018552,-2.95267782,-2.413450922,1.546387745,0.226965583,-2.735406733,-4.477175494,-3.985963791,4.604503434,3.810908556,-4.718062949,-1.4435308,0.862302655,0.396139484,1.562590597,0.750222511,0.909031039,1.167402282,-0.852856889,3.00625105,2.775863071,10.88132097,1.303893632,5.79615006,4.067851327,1.287225303,-1.12835556,4.455584222,3.461548583,3.358859474,3.840189584,4.271919367,2.450710978,-1.716337978,-2.75101363,-0.668554265,-2.499398215,-9.66882124,1.844917215,3.058860786
New Caledonia,NCL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,-6.933650074,2.1240829,10.81745254,10.70935752,21.64219761,-0.134065369,-1.1329088,-13.27247652,10.55033056,5.293817407,1.15484898,0.401297454,8.602188936,-14.22383175,-1.502315212,-8.695057215,0.256409941,-3.97713279,-0.180284294,2.60553626,-2.824598283,3.62551671,32.00916654,8.839829799,1.174571017,2.230300235,-1.960593024,-2.0295478,-0.109355383,3.571062107,-1.455762363,0.055313046,-5.020937827,-0.997607643,0.177142842,,,,,,,,,,,,,,,,,,3.86193163,-1.425446099,-2.837025618,-2.884169519,
Niger,NER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.496391687,7.053380251,6.232746181,-2.776264158,3.846420456,-3.223045741,-2.716525749,-2.426522636,-8.087301972,0.259305775,2.873582161,-7.654390062,-19.22926907,5.903418659,-5.39504945,-2.057850019,4.785483005,10.23760789,3.98295546,-5.394511126,-3.205219029,-0.910224175,-6.735824858,-19.29171354,4.514451853,3.183177341,-2.902954938,3.671892528,-2.075904046,-4.309942061,-3.483411996,-1.12539563,-2.793211103,-1.366589184,-0.889755284,-3.213350179,-1.803149927,6.318123565,-3.564826076,-4.533605699,3.623725288,1.338057375,-1.347906202,-3.135822013,3.548889451,2.170619108,-0.545362453,3.846700363,-1.742225191,4.602067048,-1.406346266,6.415644393,1.36978213,2.68508978,0.471154424,1.729851533,1.058945166,3.226030307,2.026402986,-0.238156789,-2.302896272,7.435939338
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.834009744,1.954451077,6.30652789,2.729815775,2.638222175,-6.304550189,-17.50031001,-3.296209676,21.56855046,22.28859872,11.68828357,0.990043512,2.861422314,8.338877323,-7.781163332,5.994950063,2.949036296,-8.570210695,3.56501702,1.060704056,-15.6978583,-9.46806679,-13.12822814,-3.530019789,3.064911348,-2.526674823,0.574529214,4.593066668,-0.709919119,8.877000036,-2.1803679,2.023628588,-4.507149258,-4.310753168,-2.595600776,1.596032681,0.372520439,0.032473526,-1.941105544,2.317774899,3.146424685,12.27613907,4.495155885,6.345040729,3.609660614,3.238342571,3.741687355,3.899943183,5.130161876,5.081874854,2.437007237,1.403508779,3.83236618,3.552162299,0.076961617,-4.052706363,-1.709873092,-0.590389272,-0.263456378,-4.16205929,1.182828223,0.823296498
Nicaragua,NIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.295707755,7.577052115,7.545207587,8.338804628,6.206130492,0.134552587,3.643385303,-1.854785624,2.855932987,-1.885327562,0.00315173,-0.830409295,3.260894624,10.62695687,-3.236920114,1.9971518,5.115086621,-10.48602989,-28.44054481,1.793275105,2.437444356,-3.493341293,1.907739296,-3.974127617,-6.338520293,-3.303845482,-2.959683635,-14.44312174,-4.026285428,-2.378080149,-2.483575308,-1.878505484,-2.582747556,1.135449154,3.743641931,4.345238131,2.192005465,2.073202051,5.439379123,2.611272808,1.581981809,-0.515149335,1.287031676,4.07723808,2.973677376,2.738080253,3.621787094,1.976214952,-4.68274796,2.89319767,4.764208456,4.941011884,3.404650692,3.278722061,3.295991875,3.079029732,3.15737428,-4.711539896,-4.232565457,-3.103558017,8.822378076,2.290008706
Netherlands,NLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.014997573,5.332336874,2.236631337,6.836068175,7.161982015,1.408870388,4.093774101,5.316671613,5.204136994,4.833288749,3.083858425,2.492243202,4.575448997,2.631265356,-0.885417996,3.639544497,1.912635957,2.06633314,1.312405297,0.543128027,-1.461953032,-1.69259009,1.68361855,2.653403997,2.102934813,2.218131357,1.286515181,2.775043433,3.795569306,3.468277725,1.635054597,0.940014999,0.554249624,2.34216827,2.607973421,3.022303305,3.793381777,4.020502841,4.337374446,3.453538256,1.557458129,-0.42036774,-0.315789835,1.63118807,1.812699193,3.29494984,3.547359498,1.773356664,-4.161038495,0.824259853,1.078628274,-1.395919336,-0.424178694,1.059101254,1.508266184,1.649315547,2.304284733,1.764937264,1.289889121,-4.418555509,4.315704495,3.474680351
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.432493155,1.991245519,3.003259317,4.219393699,4.470367905,2.961201558,5.370915608,1.403879661,3.656641879,1.60392408,4.935121661,4.52810591,3.804272512,3.279496571,4.374479462,5.330359503,3.72139689,3.473549143,4.017654223,4.228894798,1.249365417,-0.132144909,3.629363189,5.753520607,5.237775403,3.671666895,1.278353029,-0.79023674,0.622018549,1.582092859,2.594405978,2.97836952,2.234836322,4.458801353,3.616345498,4.496941275,4.71522879,2.059202909,1.375486802,2.650530907,1.551927584,0.832308717,0.354567463,3.401784888,1.988100256,1.639606273,1.854607053,-0.762647958,-3.169256285,-0.460631256,-0.197405953,1.377640901,-0.197883222,0.90376265,0.848799124,0.277407784,1.639507145,0.165560772,0.443398578,-1.857696109,3.344262233,2.356845566
Nepal,NPL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.03059911,-0.071561642,-0.108267055,5.38135373,-3.227261562,4.826629377,-3.633058942,-1.467745771,2.230458804,0.365411325,-3.311370476,0.926623543,-2.594050104,4.067921798,-0.723684036,2.159571478,0.753555641,2.033172094,0.019048819,-4.585257074,5.836236544,1.383890347,-5.258215728,7.115664441,3.730635055,2.255047356,-0.464559963,5.427090994,2.017282818,2.120294862,3.650932401,1.233194864,1.08981596,5.597378874,1.098920326,3.11669231,2.945563397,1.043659217,2.51043274,4.399652801,3.134541935,-1.366341194,2.525547293,3.39014333,2.37236984,2.453080461,2.657916639,5.441961369,3.970721481,4.296893272,3.024179551,4.423907167,3.332856103,5.700533238,3.417884305,-0.471182005,7.731269075,6.401863287,5.451916541,-4.086568589,2.442379732,3.840994768
Nauru,NRU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.691299043,-8.297334948,-6.732113047,65.38660549,-5.968805617,-1.68976064,9.387449921,29.31855468,2.101433259,12.62657976,-7.726824166,5.620354988,-8.442792647,5.730517701,6.400844533,2.688329652,1.634464111,1.093585673
New Zealand,NZL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,0.286423066,2.592784367,1.157358092,4.253762737,-0.068067923,2.094083708,3.889957747,0.989450934,2.730951943,0.104334737,-0.626813904,-0.318262825,-0.767240908,-5.768681691,0.046169742,5.185310052,3.731209422,3.199742304,1.988697285,0.748304361,-0.031851012,4.823085662,2.268680438,2.80328755,2.910607074,2.681860667,2.553406072,2.193250519,1.552972382,2.108597016,-2.045589849,-1.105700202,0.344965997,1.445124848,1.713883536,1.978354427,2.100767922,1.64567825,1.496324547,1.384501516,1.687308055,0.828804838,-2.820322501,4.731654073,1.903785334
OECD members,OED,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.901991853,4.173241262,3.915636488,5.013016105,4.086323028,4.640898395,3.120798198,4.821261771,4.053510279,1.616300013,2.370751306,4.187720603,4.902183816,-0.163900061,-0.833615369,3.847936707,2.813577075,3.476569091,2.926041337,0.186821929,1.146461893,-0.70458497,2.070554847,3.936492957,2.926534008,2.242647139,2.726384005,3.74257055,2.948689364,2.033827879,0.218523353,1.175035662,0.498754312,2.355921292,1.827662757,2.256831601,2.790915627,2.221884063,2.659021713,3.325235684,0.631749503,0.783164398,1.289958754,2.512273259,2.082530001,2.245299431,1.824508636,-0.363566941,-4.036782347,2.322393768,1.355118787,0.75990756,0.864987855,1.403700687,1.761218766,1.160861624,1.878227936,1.784910552,1.231964078,-4.723705938,5.295126484,2.398222264
